latitude,longitude
17.601580656895200,78.12663720230930
17.60158292555930,78.12663711257790
17.601585193210100,78.12663701626050
17.60158746100990,78.1266369172505
17.601589726124600,78.12663681804700
17.601591976820400,78.1266367191248
17.601594225982800,78.12663660174440
17.60159647950270,78.12663647669200
17.60159874028970,78.12663635008010
17.60160099849310,78.12663621240080
17.60160325208720,78.12663605845440
17.601605495932200,78.12663592525770
17.60160773634190,78.12663579873120
17.601609957511000,78.12663564421230
17.60161215877870,78.12663548665480
17.60161435856310,78.12663533581110
17.60161655834740,78.126635183442
17.601618757242600,78.12663502670690
17.6016209558221,78.12663486569560
17.6016231759933,78.1266347008602
17.601625434816500,78.12663452630480
17.601627700760400,78.12663436531440
17.601630010587200,78.12663418935580
17.601632349083100,78.12663401106010
17.601634721735500,78.1266338280184
17.60163709612210,78.12663365303260
17.60163947380470,78.12663348342000
17.601641854450600,78.12663332021300
17.601644232200000,78.12663316038710
17.601646620778700,78.12663300576870
17.601649007894100,78.12663287639990
17.601651404323600,78.12663274307830
17.601653823607500,78.12663258231880
17.601656278441700,78.12663243942880
17.60165874657610,78.12663229645040
17.60166124173010,78.12663216521460
17.60166376992350,78.12663203100790
17.601666313489200,78.12663189447500
17.601668898763300,78.1266317677273
17.60167151695910,78.12663164138760
17.601674163956000,78.1266315213434
17.60167683039150,78.12663140613200
17.601679488171000,78.12663129808100
17.601682184669700,78.1266311897958
17.60168492906260,78.12663108172580
17.60168769835340,78.12663097313280
17.601690493860200,78.1266308652578
17.60169331184370,78.12663075958480
17.60169613421440,78.12663065839270
17.601698984591700,78.12663055571750
17.601701858892000,78.12663046309760
17.601704737346400,78.1266303736723
17.60170762729910,78.12663029222840
17.601710538736800,78.12663022403440
17.601713484188900,78.12663015931490
17.601716444279900,78.12663009182970
17.601719436362400,78.1266300256264
17.60172244757330,78.12662996000730
17.601725482523000,78.12662989610100
17.601728536532700,78.12662983187280
17.60173161198810,78.12662975513870
17.60173474366470,78.12662968260610
17.601737893527500,78.12662960420010
17.601741072531300,78.12662953109900
17.601744276729500,78.1266294628766
17.60174749175330,78.12662938863810
17.601750728459100,78.1266293215998
17.601754007392800,78.12662925593630
17.601757315032800,78.12662918957030
17.60176064451090,78.12662912028950
17.601764007071900,78.12662904781280
17.601767386462600,78.12662896804160
17.60177079102860,78.12662889599420
17.60177423900270,78.12662881402990
17.601777720545300,78.12662873692350
17.60178122755910,78.12662866291090
17.601784760197600,78.12662857311150
17.601788325437900,78.12662850497500
17.601791905835900,78.12662843778620
17.601795524619400,78.12662835677900
17.601799156160500,78.12662829472700
17.601802829397100,78.1266282073511
17.60180652590030,78.12662812027640
17.60181024476520,78.12662804410900
17.601814000643900,78.12662795462570
17.60181778257730,78.12662788413350
17.601821597694800,78.12662780859930
17.601825458021200,78.12662772543950
17.601829324605100,78.12662762706010
17.601833230368800,78.12662753222360
17.601837167458500,78.12662743680610
17.601841131506700,78.12662735648850
17.60184511746280,78.12662732108900
17.60184910836650,78.12662728162020
17.601853120665000,78.12662724071690
17.601857174214300,78.12662716630270
17.601861296819700,78.12662706734980
17.601865436265500,78.12662699536240
17.601869576926800,78.12662694753970
17.601873720333600,78.12662689989260
17.601877865932500,78.12662683165080
17.601882012221500,78.12662675003610
17.601886147236500,78.12662665653090
17.60189023758610,78.12662656718680
17.601894301622000,78.12662648769520
17.60189836285670,78.12662641777610
17.601902413705900,78.12662635888150
17.601906460056700,78.12662630775580
17.601910486335900,78.12662624862440
17.601914519793500,78.12662617060600
17.601918546967300,78.12662610608510
17.601922572917500,78.1266260471007
17.60192659940280,78.1266259847698
17.601930626657100,78.12662592182250
17.601934654301700,78.12662585730160
17.60193866248120,78.12662576791710
17.601942656314700,78.12662570594670
17.601946641532400,78.12662563083340
17.601950611138200,78.12662557608590
17.601954564711300,78.12662552587820
17.60195849277500,78.12662547877600
17.60196239672560,78.12662542853970
17.601966294563700,78.12662536500070
17.601970189082700,78.12662531322400
17.601974076916200,78.12662526138920
17.601977961151100,78.12662521195820
17.601981843398500,78.12662515941520
17.601985725347600,78.12662511027900
17.60198960786540,78.1266250609908
17.60199348800510,78.12662502379900
17.601997369832200,78.1266249769911
17.60200125145180,78.1266249388583
17.602005135847800,78.12662490453890
17.60200903721810,78.12662486369260
17.602012937310000,78.1266248230072
17.60201683682920,78.12662478267650
17.602020739616500,78.12662473201890
17.60202466960350,78.12662467894060
17.602028605813000,78.12662462454140
17.602032539974800,78.12662456736660
17.602036476083800,78.12662447479860
17.602040411292300,78.12662438735920
17.602044340574500,78.12662429590560
17.602048261312600,78.12662420301740
17.602052182050700,78.12662411486320
17.602056106390300,78.12662403033570
17.602060018983300,78.12662397749640
17.602063940108100,78.12662392763270
17.602067880622100,78.12662386717070
17.60207184589850,78.12662380031210
17.602075812880600,78.12662373198650
17.602079782885600,78.12662365427930
17.602083759424500,78.12662356398360
17.602087735963400,78.12662347275260
17.602091703143000,78.12662340613260
17.602095657130600,78.12662335953180
17.602099607204800,78.12662329330960
17.60210355079410,78.12662319910420
17.602107502420000,78.12662310665270
17.602111467610000,78.12662301244730
17.60211542662990,78.12662291824190
17.602119376543700,78.126622827664
17.602123316853100,78.12662272413680
17.602127233315900,78.12662261939990
17.602131130073500,78.12662251560960
17.60213499984810,78.12662239314030
17.602138850746100,78.12662227821080
17.602142678169500,78.12662216225880
17.602146502136600,78.12662204608790
17.60215031658790,78.12662194256790
17.60215413408150,78.12662183043700
17.60215794827780,78.12662172914340
17.60216174403830,78.12662163556430
17.602165532418800,78.12662153559350
17.60216930440070,78.12662144514800
17.602173063551800,78.12662135516300
17.602176790962400,78.12662126152740
17.602180488882100,78.12662116923880
17.602184173285200,78.12662107812550
17.602187834318100,78.12662098909280
17.60219147308290,78.12662090944350
17.60219509130780,78.12662083528920
17.602198707907700,78.12662074610240
17.602202317865600,78.12662065722190
17.60220591650340,78.12662057246530
17.602209483788100,78.12662049042780
17.60221303690020,78.12662041493220
17.602216567216600,78.12662033141470
17.60222007782970,78.12662024863690
17.60222356960610,78.12662017984000
17.602227046034200,78.12662010877090
17.602230512274100,78.12662003195990
17.602233969514800,78.12661995243630
17.602237412531500,78.12661987263530
17.60224083102450,78.12661978360440
17.602244238363400,78.12661969627050
17.602247624346500,78.12661960701950
17.6022509955129,78.1266195130133
17.602254353402200,78.12661941715900
17.602257683901300,78.12661932794070
17.602260995503600,78.12661924147630
17.602264276037800,78.12661915565400
17.602267535680700,78.12661906398590
17.602270767082300,78.12661896788530
17.602273979183100,78.12661886490310
17.60227716892190,78.12661876965870
17.60228033959770,78.12661867175840
17.602283488047000,78.12661857283600
17.60228662837510,78.12661847346610
17.602289761189800,78.126618368304
17.602292876641200,78.12661826394470
17.602295969998000,78.12661815937350
17.602299041861200,78.12661806409130
17.60230210696380,78.12661796860410
17.60230515325930,78.12661787890110
17.60230819487850,78.1266177883137
17.602311234627900,78.12661768917010
17.602314276215600,78.1266175752122
17.602317330104900,78.12661745680330
17.602320379836100,78.12661733570920
17.60232343554560,78.12661721349190
17.60232649148950,78.12661709547370
17.60232953573480,78.12661697894760
17.602332577707000,78.12661686074880
17.60233561917440,78.12661674258680
17.602338660907600,78.1266166220853
17.60234170264080,78.12661650060400
17.602344744228500,78.12661637992920
17.602347786089900,78.1266162572313
17.602350827975100,78.12661613364030
17.60235386830980,78.12661601347730
17.602356910596900,78.12661587269550
17.602359964241100,78.12661572644320
17.602363014384400,78.12661559527060
17.602366066053400,78.12661546404750
17.60236911333650,78.12661534085340
17.60237216347990,78.1266152212323
17.602375207419900,78.12661510614100
17.60237825228440,78.12661499248050
17.60238129094350,78.12661489255050
17.602384332265300,78.12661479998890
17.60238737543480,78.1266147107756
17.602390421691600,78.12661462110920
17.602393462171800,78.12661453399980
17.602396501215400,78.12661445267560
17.602399537128600,78.12661437663970
17.602402575374200,78.12661431142960
17.602405614282300,78.1266142539204
17.602408653044900,78.12661420188990
17.602411694201600,78.12661415027520
17.60241473077740,78.12661410028440
17.60241773630420,78.1266140593225
17.602420725520200,78.12661403122460
17.602423715081000,78.12661399755750
17.602426700822900,78.12661396419400
17.602429684936700,78.12661393816880
17.602432665543400,78.12661392928560
17.602435643000600,78.12661391781480
17.60243859699860,78.1266139147284
17.602441538232900,78.12661391139540
17.602444478505400,78.12661390726720
17.602447413791600,78.12661391506660
17.602450338163900,78.12661390983150
17.602453246992600,78.12661390705680
17.60245615585790,78.12661391444700
17.60245905897110,78.12661392303390
17.602461961091100,78.12661394808220
17.60246486150380,78.12661398242860
17.60246775636780,78.12661402118900
17.602470650651800,78.12661405583570
17.60247354314640,78.12661409283710
17.602476420753500,78.12661413346630
17.602479284384600,78.12661417738410
17.602482136068500,78.1266142368158
17.602484980223300,78.12661433983340
17.60248782442660,78.12661445113450
17.602490662477400,78.1266145645038
17.602493496568000,78.12661467722020
17.602496330436700,78.12661480167500
17.602499160135200,78.12661498266600
17.60250197924450,78.12661518290570
17.602504791384800,78.12661539056060
17.602507602186600,78.1266156037741
17.602510413192500,78.12661582374670
17.60251322144700,78.12661604885110
17.602516026303800,78.12661627733430
17.60251880878270,78.12661653687820
17.602521588737700,78.12661681469340
17.602524369201300,78.12661710879360
17.60252714304900,78.12661742854810
17.602529905204200,78.12661777062030
17.602532665884700,78.12661812386570
17.60253542922270,78.12661849157580
17.60253819101220,78.12661887507510
17.602540963232700,78.12661928091360
17.60254373544420,78.12661970486700
17.602546502765900,78.12662014158790
17.60254926836330,78.12662059143770
17.602552016241700,78.12662105453870
17.602554794005900,78.12662155914930
17.60255757941670,78.12662209393760
17.60256035665940,78.12662265639210
17.602563108121200,78.1266232341774
17.60256585168880,78.12662386134630
17.60256859327440,78.12662452063680
17.60257133479740,78.12662524551150
17.602574089052400,78.12662603943300
17.60257680164780,78.12662688358210
17.602579512334700,78.12662776630800
17.60258223682670,78.12662864083020
17.602584960359400,78.12662951847670
17.60258767893820,78.12663039969160
17.602590387406700,78.12663132189230
17.602593087151900,78.12663224676100
17.602595786382600,78.12663319464180
17.602598495803000,78.12663415851880
17.60260119318040,78.1266351414918
17.602603888554400,78.12663614693790
17.60260659534000,78.12663720352200
17.602609333770100,78.12663829915300
17.602612063849500,78.12663943977770
17.602614785277600,78.1266406016089
17.602617517539500,78.12664181416550
17.602620269810700,78.12664311353740
17.602623006744200,78.12664446159060
17.60262574343530,78.12664588928620
17.60262846775130,78.12664733195080
17.602631172630600,78.12664879946260
17.602633865433900,78.12665028179490
17.602636522614300,78.12665181374660
17.602639139594000,78.12665339180660
17.60264173625640,78.12665506091060
17.602644306847000,78.1266567721726
17.602646877402100,78.126658525494
17.602649526131900,78.12666038795390
17.602652186431400,78.12666231814500
17.60265482813800,78.12666434961820
17.60265745006070,78.12666639518740
17.602660047069800,78.12666847662620
17.60266262127170,78.12667072255500
17.6026651914224,78.12667285369480
17.60266768160490,78.12667502003820
17.602670138057600,78.12667734961160
17.602672569012800,78.12667959928610
17.602674978731800,78.12668187535820
17.60267758156340,78.12668419050130
17.60268036743840,78.12668667809860
17.602683149732500,78.12668921509230
17.60268570279340,78.1266916600048
17.602688225751500,78.12669413011490
17.602690753040300,78.12669672277640
17.602693273932700,78.12669937981160
17.602696012790500,78.12670206898190
17.60269845110810,78.1267047705207
17.602700852887700,78.12670752177390
17.60270324546520,78.12671028799380
17.602705600863700,78.12671307122510
17.602707843539300,78.12671589082610
17.602710062863500,78.12671873040500
17.60271211202080,78.12672158378730
17.60271413426630,78.12672451693930
17.602716246991600,78.12672745570480
17.602718264761800,78.1267304039867
17.602720255193000,78.12673346254450
17.60272224221910,78.12673653909000
17.602724098358500,78.12673962585750
17.602725954238300,78.1267427948918
17.60272788005310,78.12674606419270
17.60272972130290,78.12674932405700
17.60273145787520,78.12675258426890
17.602733097149100,78.12675582524080
17.602734676387300,78.12675913048970
17.6027361940629,78.12676244131080
17.602737709221400,78.12676578504530
17.602739155168100,78.12676913052060
17.602740589034500,78.126772522555
17.60274199640610,78.12677594382160
17.60274337348570,78.126779400012
17.60274473447820,78.12678288355740
17.602746003302000,78.126786399882
17.602747220241000,78.12678995782830
17.60274828610040,78.12679351754570
17.602749321432800,78.12679715031040
17.602750253285600,78.12680081774330
17.602751157395500,78.12680453851000
17.602752059885100,78.12680829620650
17.60275295259040,78.12681208762490
17.602753843351300,78.12681587687770
17.602754721883400,78.12681967673250
17.602755580469200,78.12682347725920
17.6027564338136,78.12682729984220
17.602757250666200,78.1268311370079
17.602758022445000,78.12683497394260
17.60275877263830,78.12683881087730
17.602759486445800,78.12684264349170
17.602760204395200,78.12684646016750
17.60276090203330,78.1268502657177
17.602761574970200,78.12685405589960
17.602762214817100,78.1268578427829
17.60276284402840,78.1268616275497
17.60276347297120,78.12686541135210
17.60276407185080,78.12686917387710
17.602764607008300,78.12687293437690
17.60276511188430,78.12687669348270
17.60276559804830,78.12688044746920
17.602765959594500,78.12688420035640
17.602766292101800,78.12688795960260
17.60276662374530,78.12689173395280
17.602766883456600,78.12689548730140
17.602767106519200,78.12689912664900
17.60276726742130,78.12690271197730
17.602767385011200,78.12690625701010
17.60276742402060,78.12690980398510
17.602767490413000,78.12691340421700
17.6027675024515,78.12691703396140
17.602767451231700,78.12692057307380
17.60276736664810,78.12692407756650
17.602767228449800,78.12692759623290
17.60276706840710,78.12693111015010
17.602766912057900,78.12693462900720
17.602766726772000,78.12693816014260
17.602766502404000,78.12694165756090
17.602766224377300,78.12694514180170
17.60276593584650,78.12694866948140
17.60276560511570,78.1269521656935
17.602765188968200,78.12695559239910
17.60276475492400,78.126959007339
17.60276430848360,78.12696241924680
17.60276378100350,78.12696583001510
17.602763113942000,78.1269692340918
17.60276244188640,78.1269726195216
17.602761759892000,78.12697599238700
17.60276102935950,78.12697936452720
17.602760260073700,78.12698270838670
17.602759452140000,78.12698602098770
17.6027586047614,78.12698933041510
17.602757743470600,78.1269926048201
17.602756840086900,78.12699577250740
17.602755875141200,78.12699889412460
17.60275483740230,78.12700200193950
17.602753779087900,78.12700508528840
17.602752678082200,78.12700815670650
17.60275155412060,78.12701120755390
17.602750398573800,78.12701426135220
17.60274921877370,78.12701730144840
17.602748010293000,78.12702031716430
17.602746781115700,78.12702330628850
17.602745441909,78.12702627734380
17.60274408161380,78.12702926151850
17.602742722224700,78.12703224965000
17.602741244135800,78.12703523598590
17.602739751743800,78.12703820963190
17.60273823509630,78.12704118435580
17.60273672590870,78.12704408281110
17.602735195934500,78.12704688375830
17.602733639401000,78.12704966737720
17.60273207053360,78.1270524364725
17.602730449724400,78.12705518258980
17.60272882148260,78.12705792248980
17.602727145970300,78.12706067555560
17.60272540497180,78.12706342599180
17.602723574908400,78.12706617729470
17.602721731198400,78.12706889828280
17.602719893209500,78.12707158533660
17.602718053213800,78.12707425931690
17.602716200218900,78.1270769161564
17.602714222910300,78.12707941541130
17.602712181962700,78.12708167541270
17.60271012375710,78.12708383822980
17.60270806034870,78.12708592896040
17.602705926202700,78.12708799987590
17.602703726742800,78.12709004972860
17.602701500765900,78.12709208581780
17.602699269900600,78.12709411064750
17.60269694810100,78.12709613337350
17.602694591761100,78.12709815274430
17.602692196569100,78.12710016369390
17.602689781176600,78.12710213626940
17.6026873587142,78.1271040913287
17.602685006068900,78.12710596313310
17.602682653749300,78.12710774233980
17.6026803023074,78.1271094932099
17.602677923444400,78.12711118498660
17.602675530959300,78.12711287684440
17.602673105366900,78.12711456517830
17.602670662282400,78.12711624893700
17.602668206446000,78.12711792918340
17.60266565326070,78.12711959905170
17.602663105378700,78.12712126085500
17.602660556263900,78.12712295677700
17.602658026426600,78.12712464657970
17.60265559282840,78.12712628431820
17.602653152636700,78.12712791893900
17.602650788810200,78.12712955516530
17.602648460651000,78.12713129857170
17.602646070078900,78.12713277831830
17.60264356916290,78.12713420573820
17.602641042945100,78.12713557447790
17.602638445698200,78.12713690713630
17.602635829438500,78.127138184699
17.602633190993400,78.12713948338290
17.602630521715300,78.12714076305840
17.602627798530600,78.12714204667110
17.602625051327300,78.12714325355510
17.602622287789400,78.12714442931460
17.60261953235360,78.12714556966970
17.602616747208300,78.12714657618880
17.602613928209400,78.12714756410020
17.60261108804900,78.1271485486127
17.602608220490700,78.1271495112646
17.602605335245700,78.12715043959070
17.60260244045750,78.12715134735960
17.60259952967940,78.12715222851180
17.602596601666400,78.12715307519490
17.602593639959700,78.12715388791660
17.60259066159300,78.12715465417620
17.602587658555700,78.12715539902290
17.602584642484800,78.12715609623550
17.602581621154200,78.12715675670320
17.602578593958300,78.12715732905180
17.60257556819590,78.12715787465740
17.602572505759200,78.12715836738090
17.602569432717200,78.1271587835045
17.602566355044600,78.12715917572650
17.602563280590600,78.1271595523507
17.602560190414400,78.12715985552000
17.60255708290990,78.1271601337734
17.6025539464947,78.12716035918720
17.602550784440500,78.12716051752500
17.60254756778850,78.12716064179960
17.602544313746300,78.12716074309250
17.602541032182300,78.1271608227477
17.602537746433000,78.12716083154430
17.602534453463700,78.12716081546500
17.602531171395200,78.12716078895090
17.60252786516900,78.12716073891220
17.602524555649800,78.12716065879930
17.60252122227090,78.12716054933830
17.602517878083000,78.12716042212430
17.60251447904840,78.12716025174870
17.602511046312700,78.12716007156180
17.602507598225400,78.12715985673380
17.60250414203830,78.12715961408590
17.60250066266750,78.12715935814730
17.602497164073000,78.12715909993030
17.60249365140050,78.1271588378324
17.602490137953700,78.12715856629770
17.60248659545650,78.12715829064620
17.602483034943600,78.12715800278940
17.602479444552600,78.12715767427130
17.602475823531400,78.12715734066830
17.602472175522400,78.12715698595350
17.602468520631500,78.12715655381810
17.602464907545100,78.12715619861590
17.602461221988500,78.12715582454360
17.602457694401300,78.12715537149290
17.602453950934000,78.12715499185380
17.602450184731400,78.12715463140300
17.602446394364500,78.12715425073870
17.60244257709810,78.12715389017420
17.602438750814800,78.12715350833580
17.602434921917600,78.12715312550170
17.602431297562400,78.12715274151070
17.602427532773200,78.12715236657390
17.60242368212590,78.12715203111260
17.60241971543180,78.12715164181930
17.602415729443700,78.12715125099820
17.60241179764470,78.12715085537680
17.602407881969800,78.12715044784900
17.602404069892000,78.12715004172530
17.602400265696600,78.1271496393212
17.602396465608200,78.12714923452560
17.602392660893800,78.12714882876550
17.60238885703150,78.12714842765370
17.60238505512420,78.12714801830460
17.602381265929500,78.12714760341090
17.602377390050100,78.12714718116750
17.60237345027470,78.12714672046530
17.602369569056700,78.12714626512500
17.60236555878080,78.1271458456274
17.602361605656900,78.12714543212720
17.60235765201820,78.12714497511400
17.60235372362960,78.12714455276690
17.602349823131500,78.12714409421360
17.602345922756300,78.12714363598950
17.602342022445300,78.12714321555210
17.60233807655540,78.12714280190500
17.602334035570600,78.1271423727624
17.602329955756200,78.12714191543270
17.60232601517360,78.12714146036140
17.602322057477000,78.12714099623360
17.60231811222740,78.12714054639090
17.602314117856400,78.12714008644480
17.602310140383000,78.12713960070370
17.602306154171000,78.12713910533290
17.602302144500700,78.12713860027930
17.60229809938660,78.12713809173950
17.602294030056100,78.12713759693740
17.602289948432700,78.12713709137310
17.602285864989200,78.12713659727580
17.60228175262890,78.12713611185160
17.60227761514180,78.12713562374070
17.602273453673300,78.1271351316997
17.602269289459100,78.12713464389890
17.602265136276600,78.12713415549050
17.602260975720700,78.12713367022620
17.602256808229100,78.12713318792490
17.602252626077800,78.12713270333860
17.60224841009870,78.12713222969530
17.602244175390400,78.1271317463121
17.60223991663030,78.1271312629868
17.602235645967900,78.12713079200690
17.602231357744800,78.12713032227600
17.602227070886800,78.12712984879180
17.602222759499700,78.12712937430350
17.602218427069000,78.12712890315930
17.60221409463830,78.12712842010950
17.602209740032700,78.12712793626930
17.602205381853300,78.127127450976
17.602201022265200,78.12712696467640
